User_ID,Signup_Date,Acquisition_Channel,Device,City,City_Tier,Age_Group,KYC_Status,First_Investment,Investment_Amount,Referral_Status,Session_Count,Last_Active_Date,Retention_Days,Revenue,Churn_Status
JAR100191,2025-12-23,Paid Social (Meta/Insta),Android,Indore,Tier 2/3,18-24,Verified,No,0.0,None,17,2026-06-23,182,0.0,Active
JAR100192,2025-10-26,Organic,Android,Indore,Tier 2/3,35-44,Not Started,No,0.0,None,22,2026-06-11,228,0.0,Active
JAR100193,2026-06-23,Google Ads,iOS,Chennai,Tier 1,25-34,Rejected,No,0.0,None,1,2026-06-23,0,0.0,Active
JAR100194,2025-11-12,App Store Search,Android,Nagpur,Tier 2/3,18-24,Verified,No,0.0,None,16,2026-05-21,190,0.0,Churned
JAR100195,2025-11-26,Paid Social (Meta/Insta),Android,Lucknow,Tier 2/3,35-44,Not Started,No,0.0,None,20,2026-02-25,91,0.0,Churned
JAR100196,2026-05-15,Paid Social (Meta/Insta),Android,Mumbai,Tier 1,18-24,Not Started,No,0.0,None,4,2026-05-23,8,0.0,Churned
JAR100197,2025-10-22,App Store Search,Android,Kolkata,Tier 2/3,18-24,Verified,Yes,280.0,None,31,2026-06-11,232,10.58,Active
JAR100198,2026-02-08,Organic,Android,Mumbai,Tier 1,25-34,Verified,No,0.0,None,11,2026-04-29,80,0.0,Churned
JAR100199,2026-06-01,Google Ads,Android,Ahmedabad,Tier 2/3,18-24,Verified,No,0.0,Referred Others,1,2026-06-23,22,0.0,Active
JAR100200,2026-06-07,Referral,Android,Indore,Tier 2/3,18-24,Verified,Yes,729.4,Was Referred,2,2026-06-12,5,3.87,Active
JAR100201,2026-02-05,Paid Social (Meta/Insta),iOS,Indore,Tier 2/3,25-34,In Progress,No,0.0,None,17,2026-06-20,135,0.0,Active
JAR100202,2026-01-23,Paid Social (Meta/Insta),iOS,Jaipur,Tier 2/3,25-34,Verified,No,0.0,None,13,2026-06-11,139,0.0,Active
JAR100203,2025-07-26,Influencer,Android,Indore,Tier 2/3,45+,Verified,No,0.0,None,20,2026-06-14,323,0.0,Active
JAR100204,2025-11-05,App Store Search,Android,Chennai,Tier 1,25-34,Verified,Yes,1582.33,None,46,2026-06-09,216,77.92,Active
JAR100205,2025-08-14,App Store Search,Android,Ahmedabad,Tier 2/3,18-24,Not Started,No,0.0,None,15,2025-11-11,89,0.0,Churned
JAR100206,2025-08-15,Google Ads,Android,Patna,Tier 2/3,18-24,Not Started,No,0.0,None,16,2025-09-24,40,0.0,Churned
JAR100207,2025-07-14,Organic,Android,Chennai,Tier 1,25-34,In Progress,No,0.0,None,93,2026-06-26,347,9.15,Active
JAR100208,2026-06-05,Referral,Android,Hyderabad,Tier 1,25-34,In Progress,No,0.0,Was Referred,7,2026-06-06,1,0.0,Churned
JAR100209,2025-12-26,Paid Social (Meta/Insta),iOS,Indore,Tier 2/3,25-34,Verified,Yes,562.7,None,17,2026-06-09,165,26.65,Active
JAR100210,2026-03-21,App Store Search,Android,Bengaluru,Tier 1,35-44,Verified,Yes,3746.09,None,19,2026-06-23,94,68.28,Active
JAR100211,2025-12-01,Paid Social (Meta/Insta),Android,Nagpur,Tier 2/3,45+,Rejected,No,0.0,None,8,2026-06-29,210,0.0,Active
JAR100212,2025-12-05,App Store Search,Android,Hyderabad,Tier 1,25-34,Not Started,No,0.0,None,47,2026-06-05,182,14.99,Active
JAR100213,2025-11-10,App Store Search,Android,Kolkata,Tier 2/3,25-34,In Progress,No,0.0,None,29,2026-06-27,229,10.97,Active
JAR100214,2026-06-04,Paid Social (Meta/Insta),Android,Jaipur,Tier 2/3,35-44,Rejected,No,0.0,None,2,2026-06-05,1,0.0,Churned
JAR100215,2025-07-10,Google Ads,iOS,Mumbai,Tier 1,35-44,Verified,No,0.0,None,39,2026-06-06,331,19.44,Active
JAR100216,2026-01-26,App Store Search,Android,Coimbatore,Tier 2/3,18-24,Verified,No,0.0,None,14,2026-06-15,140,0.0,Active
JAR100217,2025-12-24,Google Ads,iOS,Ahmedabad,Tier 2/3,25-34,Verified,No,0.0,None,19,2026-06-02,160,0.0,Active
JAR100218,2026-02-04,Influencer,Android,Hyderabad,Tier 1,25-34,Not Started,No,0.0,Referred Others,24,2026-03-30,54,0.0,Churned
JAR100219,2026-01-16,Google Ads,Android,Coimbatore,Tier 2/3,45+,Verified,No,0.0,None,24,2026-06-01,136,0.0,Active
JAR100220,2026-02-17,Organic,Android,Kolkata,Tier 2/3,18-24,Verified,Yes,295.11,None,7,2026-06-30,133,15.26,Active
JAR100221,2026-05-27,Influencer,Android,Indore,Tier 2/3,45+,Not Started,No,0.0,None,1,2026-05-28,1,0.0,Churned
JAR100222,2026-04-12,Organic,Android,Guwahati,Tier 2/3,25-34,Not Started,No,0.0,None,14,2026-06-22,71,0.0,Active
JAR100223,2025-11-01,Organic,Android,Mumbai,Tier 1,18-24,Verified,No,0.0,None,22,2026-04-15,165,0.0,Churned
JAR100224,2025-12-19,Google Ads,iOS,Surat,Tier 2/3,35-44,In Progress,No,0.0,None,37,2026-06-28,191,6.55,Active
JAR100225,2026-04-12,Influencer,Android,Surat,Tier 2/3,18-24,Verified,No,0.0,None,8,2026-05-23,41,0.0,Churned
JAR100226,2025-11-01,Referral,Android,Patna,Tier 2/3,18-24,Not Started,No,0.0,Was Referred,12,2026-06-01,212,0.0,Active
JAR100227,2026-02-11,Referral,iOS,Pune,Tier 1,35-44,Verified,No,0.0,Was Referred,13,2026-03-16,33,0.0,Churned
JAR100228,2025-09-13,App Store Search,Android,Patna,Tier 2/3,35-44,Not Started,No,0.0,None,33,2026-06-04,264,22.95,Active
JAR100229,2025-10-14,Google Ads,Android,Jaipur,Tier 2/3,18-24,In Progress,No,0.0,None,23,2026-06-14,243,0.0,Active
JAR100230,2025-07-19,Organic,iOS,Bengaluru,Tier 1,45+,Rejected,No,0.0,None,27,2025-11-10,114,0.0,Churned
JAR100231,2026-01-23,App Store Search,iOS,Bengaluru,Tier 1,18-24,Verified,No,0.0,None,28,2026-02-18,26,0.0,Churned
JAR100232,2025-08-08,Referral,Android,Chennai,Tier 1,25-34,In Progress,No,0.0,Was Referred,32,2026-06-18,314,19.31,Active
JAR100233,2025-11-10,Influencer,Android,Indore,Tier 2/3,18-24,Verified,No,0.0,None,8,2026-01-17,68,0.0,Churned
JAR100234,2025-07-02,Influencer,iOS,Hyderabad,Tier 1,18-24,Not Started,No,0.0,None,31,2026-06-14,347,20.11,Active
JAR100235,2025-10-07,App Store Search,Android,Coimbatore,Tier 2/3,45+,Rejected,No,0.0,None,17,2026-06-05,241,0.0,Active
JAR100236,2025-08-21,Google Ads,Android,Chennai,Tier 1,35-44,Verified,No,0.0,None,25,2025-09-25,35,0.0,Churned
JAR100237,2025-11-11,Referral,Android,Bengaluru,Tier 1,25-34,In Progress,No,0.0,Was Referred,29,2026-06-21,222,14.36,Active
JAR100238,2026-05-04,Influencer,Android,Guwahati,Tier 2/3,45+,In Progress,No,0.0,None,6,2026-05-30,26,0.0,Churned
JAR100239,2025-11-25,Referral,Android,Chennai,Tier 1,25-34,In Progress,No,0.0,Was Referred,18,2026-06-15,202,0.0,Active
JAR100240,2026-01-05,Paid Social (Meta/Insta),Android,Jaipur,Tier 2/3,35-44,In Progress,No,0.0,None,21,2026-06-22,168,0.0,Active
JAR100241,2026-03-03,Paid Social (Meta/Insta),Android,Mumbai,Tier 1,18-24,In Progress,No,0.0,None,10,2026-05-26,84,0.0,Churned
JAR100242,2026-06-16,Referral,iOS,Delhi NCR,Tier 1,25-34,Verified,Yes,513.78,Was Referred,1,2026-06-17,1,3.0,Churned
JAR100243,2025-08-17,Paid Social (Meta/Insta),Android,Chennai,Tier 1,25-34,Rejected,No,0.0,None,56,2025-12-27,132,17.49,Churned
JAR100244,2026-03-24,Organic,Android,Coimbatore,Tier 2/3,35-44,Verified,Yes,926.37,None,24,2026-06-19,87,25.26,Active
JAR100245,2026-05-05,Influencer,Android,Bengaluru,Tier 1,18-24,Verified,No,0.0,None,4,2026-06-22,48,0.0,Active
JAR100246,2025-10-23,Google Ads,iOS,Indore,Tier 2/3,45+,Verified,Yes,1473.37,Referred Others,31,2026-06-15,235,110.46,Active
JAR100247,2026-03-25,Paid Social (Meta/Insta),Android,Ahmedabad,Tier 2/3,25-34,Verified,Yes,1016.16,None,5,2026-06-07,74,15.61,Active
JAR100248,2025-10-17,App Store Search,Android,Chennai,Tier 1,25-34,Verified,Yes,1060.86,None,22,2026-06-14,240,89.18,Active
JAR100249,2026-01-20,Organic,iOS,Patna,Tier 2/3,18-24,Rejected,No,0.0,None,8,2026-06-19,150,0.0,Active
JAR100250,2026-04-22,Paid Social (Meta/Insta),iOS,Mumbai,Tier 1,25-34,In Progress,No,0.0,Referred Others,12,2026-06-03,42,0.0,Active
JAR100251,2025-10-19,Paid Social (Meta/Insta),Android,Guwahati,Tier 2/3,25-34,Verified,Yes,1855.01,None,39,2026-06-10,234,66.51,Active
JAR100252,2025-11-12,Organic,Android,Coimbatore,Tier 2/3,25-34,Verified,No,0.0,None,17,2026-05-30,199,0.0,Churned
JAR100253,2026-06-19,Referral,Android,Hyderabad,Tier 1,25-34,Verified,No,0.0,Was Referred,3,2026-06-19,0,0.0,Active
JAR100254,2025-08-07,App Store Search,Android,Pune,Tier 1,25-34,Verified,Yes,5077.99,None,68,2026-06-11,308,622.19,Active
JAR100255,2026-06-20,Paid Social (Meta/Insta),iOS,Bengaluru,Tier 1,35-44,Verified,Yes,3022.31,None,1,2026-06-21,1,7.88,Churned
JAR100256,2026-01-15,Paid Social (Meta/Insta),Android,Chennai,Tier 1,18-24,Not Started,No,0.0,None,12,2026-02-02,18,0.0,Churned
JAR100257,2025-08-05,Paid Social (Meta/Insta),Android,Ahmedabad,Tier 2/3,25-34,Verified,Yes,3646.9,None,16,2026-05-15,283,172.52,Churned
JAR100258,2025-10-25,Google Ads,Android,Bhopal,Tier 2/3,25-34,Verified,No,0.0,None,55,2026-05-05,192,22.13,Churned
JAR100259,2026-01-21,Referral,Android,Hyderabad,Tier 1,35-44,Rejected,No,0.0,Was Referred,22,2026-06-28,158,0.0,Active
JAR100260,2026-03-23,Google Ads,Android,Ahmedabad,Tier 2/3,25-34,Not Started,No,0.0,None,13,2026-06-16,85,0.0,Active
JAR100261,2026-03-07,Referral,iOS,Surat,Tier 2/3,35-44,In Progress,No,0.0,Was Referred,15,2026-06-25,110,0.0,Active
JAR100262,2025-08-10,Paid Social (Meta/Insta),Android,Kolkata,Tier 2/3,45+,Not Started,No,0.0,None,28,2026-01-01,144,0.0,Churned
JAR100263,2026-06-14,Organic,Android,Mumbai,Tier 1,18-24,Verified,Yes,1589.23,None,1,2026-06-21,7,4.76,Active
JAR100264,2026-01-05,Google Ads,Android,Mumbai,Tier 1,25-34,Not Started,No,0.0,None,25,2026-04-23,108,0.0,Churned
JAR100265,2026-03-11,Influencer,Android,Mumbai,Tier 1,35-44,Verified,Yes,307.09,None,11,2026-06-25,106,12.3,Active
JAR100266,2026-02-15,Paid Social (Meta/Insta),Android,Delhi NCR,Tier 1,35-44,Not Started,No,0.0,None,14,2026-05-24,98,0.0,Churned
JAR100267,2025-09-10,Organic,iOS,Hyderabad,Tier 1,18-24,Verified,No,0.0,None,22,2026-06-17,280,0.0,Active
JAR100268,2026-04-17,Paid Social (Meta/Insta),Android,Surat,Tier 2/3,25-34,Verified,No,0.0,None,4,2026-05-06,19,0.0,Churned
JAR100269,2025-08-07,Referral,Android,Bengaluru,Tier 1,18-24,Verified,Yes,2105.08,Was Referred,24,2026-06-04,301,150.0,Active
JAR100270,2025-11-08,Paid Social (Meta/Insta),Android,Coimbatore,Tier 2/3,35-44,Not Started,No,0.0,None,15,2026-01-09,62,0.0,Churned
JAR100271,2025-08-18,Google Ads,Android,Delhi NCR,Tier 1,18-24,Verified,Yes,948.81,None,22,2026-06-12,298,38.22,Active
JAR100272,2026-05-02,Google Ads,Android,Kolkata,Tier 2/3,18-24,Rejected,No,0.0,None,9,2026-06-29,58,0.0,Active
JAR100273,2025-08-05,Referral,Android,Ahmedabad,Tier 2/3,25-34,Verified,No,0.0,Was Referred,41,2026-06-08,307,16.49,Active
JAR100274,2025-10-08,App Store Search,Android,Mumbai,Tier 1,18-24,In Progress,No,0.0,Referred Others,31,2026-06-07,242,18.24,Active
JAR100275,2025-11-01,App Store Search,Android,Delhi NCR,Tier 1,45+,In Progress,No,0.0,None,51,2026-06-12,223,7.41,Active
JAR100276,2026-05-17,Paid Social (Meta/Insta),Android,Delhi NCR,Tier 1,18-24,In Progress,No,0.0,None,2,2026-05-22,5,0.0,Churned
JAR100277,2026-06-25,Paid Social (Meta/Insta),Android,Kolkata,Tier 2/3,18-24,Not Started,No,0.0,None,1,2026-06-25,0,0.0,Active
JAR100278,2026-01-04,App Store Search,Android,Indore,Tier 2/3,18-24,In Progress,No,0.0,None,5,2026-04-28,114,0.0,Churned
JAR100279,2025-11-19,Influencer,Android,Guwahati,Tier 2/3,45+,In Progress,No,0.0,None,32,2026-06-06,199,7.05,Active
JAR100280,2026-03-22,Paid Social (Meta/Insta),iOS,Bengaluru,Tier 1,25-34,Verified,No,0.0,None,13,2026-06-23,93,0.0,Active
JAR100281,2026-02-10,Influencer,Android,Bhopal,Tier 2/3,18-24,Verified,No,0.0,None,11,2026-06-09,119,0.0,Active
JAR100282,2026-05-07,Referral,iOS,Ahmedabad,Tier 2/3,18-24,Verified,Yes,5145.48,Was Referred,11,2026-06-16,40,32.43,Active
JAR100283,2025-12-13,Google Ads,Android,Hyderabad,Tier 1,25-34,Rejected,No,0.0,Referred Others,7,2026-06-02,171,0.0,Active
JAR100284,2025-07-26,Paid Social (Meta/Insta),Android,Delhi NCR,Tier 1,45+,Verified,No,0.0,None,31,2026-01-07,165,23.05,Churned
JAR100285,2026-03-08,Influencer,Android,Mumbai,Tier 1,45+,In Progress,No,0.0,None,6,2026-03-16,8,0.0,Churned
JAR100286,2025-08-09,Organic,Android,Ahmedabad,Tier 2/3,45+,Rejected,No,0.0,None,23,2026-06-29,324,0.0,Active
JAR100287,2026-03-03,Referral,Android,Nagpur,Tier 2/3,25-34,Verified,Yes,985.68,Was Referred,5,2026-06-25,114,32.79,Active
JAR100288,2026-01-25,Paid Social (Meta/Insta),Android,Mumbai,Tier 1,45+,In Progress,No,0.0,None,6,2026-06-26,152,0.0,Active
JAR100289,2025-11-17,Paid Social (Meta/Insta),Android,Pune,Tier 1,25-34,Not Started,No,0.0,None,33,2026-06-08,203,23.6,Active
JAR100290,2025-08-01,Google Ads,Android,Mumbai,Tier 1,25-34,In Progress,No,0.0,None,46,2026-06-18,321,11.42,Active
JAR100291,2025-10-06,Referral,iOS,Mumbai,Tier 1,25-34,Verified,Yes,1400.92,Was Referred,69,2026-06-15,252,83.92,Active
JAR100292,2026-04-13,Organic,Android,Patna,Tier 2/3,18-24,Verified,Yes,4398.36,Referred Others,21,2026-06-03,51,46.89,Active
JAR100293,2026-06-15,Paid Social (Meta/Insta),Android,Delhi NCR,Tier 1,18-24,Not Started,No,0.0,None,2,2026-06-15,0,0.0,Active
JAR100294,2026-05-22,Influencer,iOS,Delhi NCR,Tier 1,35-44,Verified,Yes,334.98,None,3,2026-06-25,34,2.23,Active
JAR100295,2026-06-05,Organic,Android,Bhopal,Tier 2/3,35-44,In Progress,No,0.0,Referred Others,3,2026-06-10,5,0.0,Active
JAR100296,2025-10-19,Organic,iOS,Hyderabad,Tier 1,18-24,Verified,Yes,3938.57,Referred Others,51,2026-06-19,243,245.05,Active
JAR100297,2026-06-18,App Store Search,Android,Bengaluru,Tier 1,18-24,Not Started,No,0.0,None,1,2026-06-18,0,0.0,Active
JAR100298,2025-09-17,Organic,Android,Lucknow,Tier 2/3,35-44,Verified,Yes,3099.06,None,54,2026-05-03,228,259.63,Churned
JAR100299,2026-02-01,Google Ads,Android,Chennai,Tier 1,18-24,Verified,No,0.0,None,12,2026-06-12,131,0.0,Active
JAR100300,2026-01-22,Referral,Android,Surat,Tier 2/3,35-44,Not Started,No,0.0,Was Referred,14,2026-01-30,8,0.0,Churned
JAR100301,2025-11-23,Influencer,Android,Ahmedabad,Tier 2/3,35-44,Verified,Yes,4280.82,None,36,2026-06-04,193,153.01,Active
JAR100302,2025-07-12,Organic,Android,Hyderabad,Tier 1,35-44,In Progress,No,0.0,None,49,2026-06-13,336,10.76,Active
JAR100303,2026-06-16,Google Ads,Android,Bengaluru,Tier 1,35-44,Not Started,No,0.0,None,1,2026-06-17,1,0.0,Churned
JAR100304,2026-05-12,Organic,Android,Patna,Tier 2/3,35-44,Verified,Yes,5972.09,Referred Others,11,2026-06-10,29,65.54,Active
JAR100305,2025-08-21,Referral,iOS,Mumbai,Tier 1,45+,Verified,No,0.0,Was Referred,81,2026-06-03,286,11.58,Active
JAR100306,2025-10-04,Referral,Android,Guwahati,Tier 2/3,35-44,In Progress,No,0.0,Was Referred,40,2026-06-15,254,15.76,Active
JAR100307,2025-12-26,Google Ads,Android,Delhi NCR,Tier 1,25-34,Not Started,No,0.0,None,10,2026-01-06,11,0.0,Churned
JAR100308,2025-10-05,Google Ads,Android,Coimbatore,Tier 2/3,18-24,Verified,Yes,1253.98,None,14,2026-06-28,266,69.11,Active
JAR100309,2026-06-27,Referral,Android,Indore,Tier 2/3,25-34,Rejected,No,0.0,Was Referred,1,2026-06-27,0,0.0,Active
JAR100310,2026-02-17,Referral,iOS,Pune,Tier 1,45+,Verified,No,0.0,Was Referred,29,2026-03-17,28,18.83,Churned
JAR100311,2025-10-21,Google Ads,Android,Pune,Tier 1,45+,In Progress,No,0.0,None,25,2025-10-22,1,0.0,Churned
JAR100312,2026-04-16,Google Ads,Android,Lucknow,Tier 2/3,25-34,Rejected,No,0.0,None,8,2026-05-30,44,0.0,Churned
JAR100313,2025-09-14,Influencer,Android,Chennai,Tier 1,25-34,Rejected,No,0.0,None,18,2026-06-09,268,0.0,Active
JAR100314,2025-08-06,App Store Search,Android,Kolkata,Tier 2/3,45+,Not Started,No,0.0,None,16,2026-06-16,314,0.0,Active
JAR100315,2026-06-05,Referral,Android,Chennai,Tier 1,18-24,Verified,Yes,2331.49,Was Referred,2,2026-06-09,4,9.14,Active
JAR100316,2026-01-02,Organic,Android,Ahmedabad,Tier 2/3,18-24,Verified,No,0.0,None,5,2026-06-20,169,0.0,Active
JAR100317,2025-08-18,Organic,Android,Mumbai,Tier 1,18-24,Not Started,No,0.0,None,42,2026-06-06,292,12.35,Active
JAR100318,2026-01-05,Influencer,Android,Bengaluru,Tier 1,45+,Verified,No,0.0,None,14,2026-02-03,29,0.0,Churned
JAR100319,2025-07-01,Paid Social (Meta/Insta),iOS,Hyderabad,Tier 1,18-24,Verified,No,0.0,None,9,2026-06-03,337,0.0,Active
JAR100320,2026-03-18,Organic,Android,Chennai,Tier 1,18-24,Verified,No,0.0,None,24,2026-06-28,102,0.0,Active
JAR100321,2026-06-17,Referral,Android,Bhopal,Tier 2/3,18-24,Verified,No,0.0,Was Referred,2,2026-06-17,0,0.0,Active
JAR100322,2025-11-26,Paid Social (Meta/Insta),iOS,Pune,Tier 1,25-34,Verified,No,0.0,None,33,2026-06-10,196,16.0,Active
JAR100323,2025-11-22,Organic,iOS,Pune,Tier 1,35-44,Rejected,No,0.0,None,64,2026-06-10,200,14.04,Active
JAR100324,2026-04-17,Organic,Android,Jaipur,Tier 2/3,25-34,Verified,Yes,3886.63,None,16,2026-06-09,53,27.9,Active
JAR100325,2026-04-02,App Store Search,Android,Mumbai,Tier 1,18-24,Verified,No,0.0,None,16,2026-04-12,10,0.0,Churned
JAR100326,2025-07-01,Referral,Android,Patna,Tier 2/3,35-44,Verified,No,0.0,Was Referred,38,2026-06-12,346,24.81,Active
JAR100327,2025-07-23,Referral,Android,Pune,Tier 1,25-34,In Progress,No,0.0,Was Referred,22,2026-01-02,163,0.0,Churned
JAR100328,2026-05-17,Influencer,Android,Bhopal,Tier 2/3,25-34,Verified,No,0.0,None,3,2026-06-09,23,0.0,Active
JAR100329,2026-01-05,Google Ads,Android,Delhi NCR,Tier 1,45+,Verified,Yes,1448.48,None,25,2026-06-10,156,53.48,Active
JAR100330,2026-06-21,Influencer,Android,Chennai,Tier 1,25-34,Not Started,No,0.0,Referred Others,1,2026-06-24,3,0.0,Active
JAR100331,2026-01-21,Referral,Android,Indore,Tier 2/3,25-34,In Progress,No,0.0,Was Referred,18,2026-03-30,68,0.0,Churned
JAR100332,2026-06-10,Google Ads,Android,Ahmedabad,Tier 2/3,18-24,Verified,Yes,1088.99,None,1,2026-06-30,20,8.15,Active
JAR100333,2025-11-21,Paid Social (Meta/Insta),Android,Jaipur,Tier 2/3,25-34,Rejected,No,0.0,None,4,2026-01-27,67,0.0,Churned
JAR100334,2025-12-14,Referral,Android,Delhi NCR,Tier 1,18-24,Verified,No,0.0,Was Referred,54,2026-06-30,198,6.6,Active
JAR100335,2025-10-13,Influencer,Android,Hyderabad,Tier 1,18-24,Rejected,No,0.0,Referred Others,20,2026-06-26,256,0.0,Active
JAR100336,2026-01-01,Influencer,Android,Chennai,Tier 1,25-34,Verified,No,0.0,None,29,2026-01-19,18,24.59,Churned
JAR100337,2026-02-02,Paid Social (Meta/Insta),iOS,Mumbai,Tier 1,18-24,Verified,No,0.0,None,7,2026-06-07,125,0.0,Active
JAR100338,2025-11-08,App Store Search,Android,Mumbai,Tier 1,35-44,Verified,Yes,3444.53,None,27,2026-06-16,220,281.07,Active
JAR100339,2025-07-26,Influencer,Android,Coimbatore,Tier 2/3,18-24,Rejected,No,0.0,None,16,2026-06-09,318,0.0,Active
JAR100340,2026-01-22,Google Ads,iOS,Surat,Tier 2/3,35-44,Not Started,No,0.0,None,23,2026-02-25,34,0.0,Churned
JAR100341,2026-04-18,Paid Social (Meta/Insta),Android,Bhopal,Tier 2/3,25-34,Not Started,No,0.0,None,13,2026-06-04,47,0.0,Active
JAR100342,2026-04-22,Referral,Android,Kolkata,Tier 2/3,18-24,Verified,No,0.0,Was Referred,2,2026-06-05,44,0.0,Active
JAR100343,2026-06-27,Paid Social (Meta/Insta),Android,Pune,Tier 1,25-34,Verified,No,0.0,None,1,2026-06-28,1,0.0,Churned
JAR100344,2025-11-16,Organic,Android,Bengaluru,Tier 1,18-24,Verified,No,0.0,None,21,2026-03-10,114,0.0,Churned
JAR100345,2025-12-23,Referral,Android,Coimbatore,Tier 2/3,35-44,Verified,Yes,1292.23,Was Referred,12,2026-06-28,187,61.07,Active
JAR100346,2026-03-21,Google Ads,Android,Pune,Tier 1,45+,In Progress,No,0.0,Referred Others,5,2026-06-17,88,0.0,Active
JAR100347,2026-01-11,Influencer,Android,Ahmedabad,Tier 2/3,25-34,Verified,Yes,179.7,None,20,2026-06-24,164,10.44,Active
JAR100348,2025-10-06,Organic,iOS,Hyderabad,Tier 1,45+,Rejected,No,0.0,None,13,2026-04-10,186,0.0,Churned
JAR100349,2026-01-02,Paid Social (Meta/Insta),Android,Chennai,Tier 1,18-24,Verified,Yes,1761.17,None,30,2026-06-03,152,92.17,Active
JAR100350,2025-11-02,Organic,Android,Indore,Tier 2/3,25-34,Verified,No,0.0,None,36,2026-06-02,212,9.38,Active
JAR100351,2026-01-15,Google Ads,Android,Lucknow,Tier 2/3,25-34,Not Started,No,0.0,None,9,2026-06-09,145,0.0,Active
JAR100352,2025-12-02,Organic,iOS,Guwahati,Tier 2/3,18-24,Verified,Yes,3188.36,Referred Others,22,2026-06-06,186,221.89,Active
JAR100353,2025-11-06,Influencer,Android,Chennai,Tier 1,35-44,Not Started,No,0.0,Referred Others,15,2025-12-11,35,0.0,Churned
JAR100354,2025-12-15,Influencer,Android,Chennai,Tier 1,25-34,Verified,Yes,334.44,Referred Others,30,2026-06-21,188,12.45,Active
JAR100355,2025-11-23,Paid Social (Meta/Insta),Android,Bengaluru,Tier 1,25-34,Rejected,No,0.0,None,13,2026-04-21,149,0.0,Churned
JAR100356,2026-01-17,Referral,Android,Hyderabad,Tier 1,25-34,Verified,No,0.0,Was Referred,9,2026-06-30,164,0.0,Active
JAR100357,2026-06-04,Paid Social (Meta/Insta),Android,Bhopal,Tier 2/3,18-24,Not Started,No,0.0,None,2,2026-06-05,1,0.0,Churned
JAR100358,2025-12-17,Google Ads,Android,Hyderabad,Tier 1,35-44,Verified,Yes,434.97,Referred Others,23,2026-06-18,183,25.62,Active
JAR100359,2025-12-20,Google Ads,Android,Surat,Tier 2/3,18-24,Verified,Yes,2621.78,None,11,2026-05-27,158,95.25,Churned
JAR100360,2025-12-02,Influencer,Android,Guwahati,Tier 2/3,18-24,In Progress,No,0.0,Referred Others,16,2026-01-11,40,0.0,Churned
JAR100361,2026-01-02,Influencer,Android,Mumbai,Tier 1,18-24,Verified,No,0.0,None,7,2026-05-15,133,0.0,Churned
JAR100362,2025-11-11,Organic,iOS,Hyderabad,Tier 1,18-24,Verified,No,0.0,None,8,2026-06-09,210,0.0,Active
JAR100363,2026-01-11,Organic,Android,Chennai,Tier 1,18-24,In Progress,No,0.0,None,26,2026-01-23,12,0.0,Churned
JAR100364,2025-08-25,Google Ads,iOS,Delhi NCR,Tier 1,18-24,Verified,No,0.0,None,41,2026-06-21,300,3.4,Active
JAR100365,2025-12-16,Google Ads,Android,Bengaluru,Tier 1,45+,Not Started,No,0.0,None,27,2026-02-07,53,0.0,Churned
JAR100366,2025-09-22,Influencer,Android,Chennai,Tier 1,25-34,Verified,No,0.0,None,28,2025-11-28,67,0.0,Churned
JAR100367,2026-02-04,Influencer,Android,Ahmedabad,Tier 2/3,25-34,Rejected,No,0.0,None,10,2026-03-16,40,0.0,Churned
JAR100368,2025-09-24,Referral,Android,Kolkata,Tier 2/3,18-24,Verified,No,0.0,Was Referred,33,2026-06-12,261,7.68,Active
JAR100369,2025-11-03,Referral,Android,Coimbatore,Tier 2/3,18-24,In Progress,No,0.0,Was Referred,37,2026-02-25,114,3.84,Churned
JAR100370,2025-12-18,Influencer,Android,Delhi NCR,Tier 1,18-24,Verified,No,0.0,None,37,2026-06-26,190,14.6,Active
JAR100371,2026-01-19,App Store Search,Android,Bengaluru,Tier 1,35-44,Rejected,No,0.0,None,33,2026-06-09,141,3.58,Active
JAR100372,2025-07-05,Paid Social (Meta/Insta),Android,Bengaluru,Tier 1,25-34,In Progress,No,0.0,None,18,2025-07-24,19,0.0,Churned
JAR100373,2025-11-10,Referral,Android,Chennai,Tier 1,18-24,Not Started,No,0.0,Was Referred,44,2026-06-24,226,15.57,Active
JAR100374,2025-09-21,Referral,Android,Bhopal,Tier 2/3,35-44,Verified,Yes,2385.09,Was Referred,94,2026-06-19,271,156.16,Active
JAR100375,2026-01-05,Organic,Android,Guwahati,Tier 2/3,18-24,Not Started,No,0.0,None,11,2026-03-15,69,0.0,Churned
JAR100376,2025-12-26,Paid Social (Meta/Insta),Android,Mumbai,Tier 1,25-34,Not Started,No,0.0,None,31,2026-06-21,177,4.5,Active
JAR100377,2026-05-17,App Store Search,Android,Mumbai,Tier 1,45+,Verified,Yes,1148.71,None,5,2026-06-19,33,9.18,Active
